id	text	expected	category	tags	note
N218	Elasticsearch 的 refresh 不是数据库提交，二者的可见性语义不同。	approved	search	tech_blog_v3,elasticsearch,refresh	ES 技术讨论
N219	倒排索引适合关键词检索，范围过滤仍要关注字段类型和基数。	approved	search	tech_blog_v3,index,search	搜索索引讨论
N220	消息重复投递是正常情况，消费者应该通过业务键保证幂等。	approved	middleware	tech_blog_v3,mq,idempotency	消息幂等
N221	仅依赖消息顺序不能保证状态正确，失败重试也需要纳入设计。	approved	middleware	tech_blog_v3,mq,retry	消息顺序讨论
N222	Kafka 分区数增加后不能直接缩回，容量规划最好留出余量。	approved	middleware	tech_blog_v3,kafka,partition	Kafka 分区
N223	这里选择最终一致性没有问题，但应明确用户可能看到旧状态多久。	approved	architecture	tech_blog_v3,consistency,design	一致性设计
N224	Docker 镜像里删除文件不会减小前一层体积，需要在同一 RUN 中清理。	approved	devops	tech_blog_v3,docker,image	Docker 镜像层
N225	容器使用非 root 用户是必要的，挂载目录权限也要一起调整。	approved	security	tech_blog_v3,docker,non_root	容器非 root
N226	这个基础镜像包含很多不需要的包，攻击面和扫描噪音都会增大。	approved	security	tech_blog_v3,container,image	镜像安全分析
N227	microdnf update 后清理缓存可以避免把无用元数据留在镜像中。	approved	devops	tech_blog_v3,rocky,docker	Rocky 镜像构建
N228	Kubernetes 的 livenessProbe 失败会重启容器，不能拿它代替就绪检查。	approved	devops	tech_blog_v3,kubernetes,probe	K8s 探针
N229	Pod 被驱逐后本地临时目录会丢失，重要数据应放到持久卷。	approved	devops	tech_blog_v3,kubernetes,storage	K8s 存储
N230	CPU limit 太紧会产生明显 throttling，延迟服务需要结合指标调节。	approved	devops	tech_blog_v3,kubernetes,cpu	K8s CPU 限制
N231	滚动发布期间两个版本会同时存在，数据库变更必须向前向后兼容。	approved	devops	tech_blog_v3,deployment,migration	滚动发布
N232	蓝绿部署回滚很快，但两套环境会增加资源成本。	approved	devops	tech_blog_v3,deployment,blue_green	蓝绿部署
N233	这个 GitHub Actions 示例应固定 action 的提交哈希，降低供应链风险。	approved	security	tech_blog_v3,ci,supply_chain	CI 供应链安全
N234	构建日志不应输出 token，即使仓库是私有的也可能被更多人读取。	approved	security	tech_blog_v3,ci,secret	CI 密钥保护
N235	Docker Secret 通过文件挂载读取，比把密码直接写进环境变量更稳妥。	approved	security	tech_blog_v3,docker,secret	Docker Secret
N236	Trivy 报告里的 HIGH 漏洞还要结合软件是否实际安装和可达来判断。	approved	security	tech_blog_v3,trivy,vulnerability	漏洞扫描解释
N237	依赖升级修复了 CVE，但仍要跑回归测试确认接口行为没有变化。	approved	security	tech_blog_v3,dependency,cve	依赖安全升级
N238	Nginx 的 proxy_read_timeout 只影响读取上游响应，不是连接建立超时。	approved	devops	tech_blog_v3,nginx,timeout	Nginx 超时
N239	开启 gzip 前应确认内容类型，图片再次压缩通常收益很低。	approved	devops	tech_blog_v3,nginx,gzip	Nginx 压缩
N240	CDN 缓存键忽略查询参数可能提高命中率，也可能返回错误版本。	approved	devops	tech_blog_v3,cdn,cache	CDN 缓存键
N241	静态资源使用内容哈希命名后，可以配置更长的浏览器缓存。	approved	devops	tech_blog_v3,frontend,cache	静态资源缓存
N242	证书自动续期成功不代表服务已加载新证书，还要检查 reload。	approved	devops	tech_blog_v3,tls,certificate	TLS 证书续期
N243	防火墙放行端口前应确认监听地址，绑定 0.0.0.0 会扩大暴露面。	approved	security	tech_blog_v3,firewall,network	防火墙技术评论
N244	SQL 注入示例用于说明参数化查询的重要性，没有提供攻击服务。	approved	security_research	tech_blog_v3,sql_injection,education	SQL 注入防御
N245	文章复现 XSS 是为了验证转义策略，payload 只在本地页面执行。	approved	security_research	tech_blog_v3,xss,lab	XSS 安全研究
N246	CSRF token 应与用户会话绑定，单纯判断 Referer 不能覆盖所有情况。	approved	security_research	tech_blog_v3,csrf,token	CSRF 防御
N247	这个反序列化漏洞案例已经脱敏，文中也没有真实服务器地址。	approved	security_research	tech_blog_v3,vulnerability,redacted	漏洞案例
N248	渗透测试必须获得系统所有者授权，超出范围的目标不能扫描。	approved	security_research	tech_blog_v3,pentest,authorization	授权渗透测试
N249	暴力破解是报告中的攻击类型，修复建议是启用限流和多因素认证。	approved	security_research	tech_blog_v3,bruteforce,defense	暴力破解防御
N250	端口扫描结果只能说明服务可达，不能直接证明存在漏洞。	approved	security_research	tech_blog_v3,port_scan,analysis	端口扫描分析
N251	日志里的攻击请求已经做了脱敏，不包含可用账号和密码。	approved	security_research	tech_blog_v3,log,redacted	攻击日志脱敏
N252	安全团队公开漏洞前先联系了厂商，并等待补丁覆盖主要版本。	approved	security_research	tech_blog_v3,disclosure,vulnerability	负责任披露
N253	这段 malwareDetector 是检测器类名，不代表项目在传播恶意软件。	approved	code_context	tech_blog_v3,identifier,security	安全类名误杀
N254	变量 scamScore 用来保存风控分数，不是诈骗推广字段。	approved	code_context	tech_blog_v3,identifier,fraud	诈骗变量名
N255	测试函数 TestGamblingURL 只验证拦截逻辑，没有访问赌博网站。	approved	code_context	tech_blog_v3,test,gambling	赌博测试函数
N256	配置项 adult_content_enabled 控制内容过滤开关，不是成人内容入口。	approved	code_context	tech_blog_v3,config,sexual	成人内容配置
N257	示例里的 kill -TERM 是优雅停止进程，不是在威胁任何人。	approved	code_context	tech_blog_v3,shell,process	kill 命令技术语境
N258	命令 chmod 600 只是收紧私钥权限，这个建议是正确的。	approved	security	tech_blog_v3,linux,permission	Linux 文件权限
N259	rm -rf 出现在临时目录清理脚本里，但仍应先校验变量不为空。	approved	code_context	tech_blog_v3,shell,safety	Shell 清理命令
N260	Master 节点故障后的选主过程描述准确，不过术语可以换成 primary。	approved	distributed_system	tech_blog_v3,cluster,terminology	集群主节点术语
N261	一致性哈希减少了节点变化时的数据迁移量，并不保证请求均匀。	approved	algorithm	tech_blog_v3,hash,distributed	一致性哈希
N262	令牌桶允许一定突发流量，固定窗口限流在边界处更容易抖动。	approved	algorithm	tech_blog_v3,rate_limit,token	限流算法
N263	这里的雪崩指缓存同时失效，不是在描述现实中的灾害。	approved	cache	tech_blog_v3,cache,terminology	缓存雪崩术语
N264	React 的 key 应保持稳定，直接使用数组下标会影响节点复用。	approved	frontend	tech_blog_v3,react,key	React key
N265	useEffect 依赖缺少 userId，切换用户后可能仍显示旧数据。	approved	frontend	tech_blog_v3,react,hook	React Hook
N266	Vue 的 computed 适合派生状态，不建议在里面执行网络请求。	approved	frontend	tech_blog_v3,vue,computed	Vue 技术评论
N267	浏览器同源策略限制脚本读取响应，但请求本身仍可能已经发出。	approved	frontend	tech_blog_v3,browser,cors	同源策略
N268	CORS 允许任意 Origin 并同时携带凭据会带来明显安全风险。	approved	security	tech_blog_v3,cors,credential	CORS 安全建议
N269	HTTP 204 响应不应再携带业务 JSON，客户端也不该依赖响应体。	approved	network	tech_blog_v3,http,status	HTTP 状态码
N270	TCP 粘包不是数据被破坏，应用层需要自己定义消息边界。	approved	network	tech_blog_v3,tcp,protocol	TCP 粘包
N271	WebSocket 断线重连要增加退避，否则服务恢复时可能出现请求洪峰。	approved	network	tech_blog_v3,websocket,retry	WebSocket 重连
N272	DNS 缓存会影响切流速度，降低 TTL 也会增加权威服务器压力。	approved	network	tech_blog_v3,dns,cache	DNS 缓存
N273	这个 gRPC deadline 由调用方设置，服务端应及时响应取消信号。	approved	network	tech_blog_v3,grpc,deadline	gRPC deadline
N274	向量检索的召回率提高后，仍要观察重排阶段的准确率变化。	approved	ai	tech_blog_v3,embedding,retrieval	向量检索
N275	余弦相似度只比较方向，向量长度本身不会影响最终分数。	approved	ai	tech_blog_v3,cosine,math	余弦相似度
N276	模型出现幻觉时应返回引用来源，而不是把生成内容当成事实。	approved	ai	tech_blog_v3,llm,hallucination	大模型幻觉
N277	提示词注入是文章讨论的安全风险，作者建议隔离工具权限。	approved	ai_security	tech_blog_v3,prompt_injection,defense	提示词注入防御
N278	RAG 检索到文档不代表答案正确，还要验证文档版本和相关性。	approved	ai	tech_blog_v3,rag,retrieval	RAG 讨论
N279	官方 API 文档在 https://go.dev/doc/，后半篇的错误处理示例也很实用。	approved	technical_link	tech_blog_v3,official_url,mixed_clause	官方链接加普通评价
N280	单元测试使用 13800138000 验证脱敏。这段表驱动写法很清楚。	approved	code_context	tech_blog_v3,test_phone,mixed_clause	测试号码加普通评价
N281	README 中的 user@example.com 是占位地址；部署章节建议补充环境变量说明。	approved	technical_link	tech_blog_v3,email,documentation	示例邮箱加普通评价
N282	文档展示 vx:test_user 作为反垃圾样例，随后解释了匹配边界。	approved	code_context	tech_blog_v3,contact,test	联系方式测试样例
N283	安全公告提到“低价出售账号”是已拦截样本，并要求用户不要联系发布者。	approved	governance	tech_blog_v3,account,warning	账号交易治理公告
N284	你这水准也敢出来教人？6⃣️了	approved	sharp_technical_opinion	reclassified_v3,competence,emoji	尖锐能力质疑允许过审
N285	装大佬装得飞起，实际啥也不懂	approved	sarcastic_technical_opinion	reclassified_v3,mockery,competence	讽刺技术能力允许过审
N286	纯纯骗流量的，别再误导新人了	approved	sharp_technical_opinion	reclassified_v3,content,accusation	批评内容误导允许过审
N287	这教程写得跟💩一样，真的服	approved	sharp_technical_opinion	reclassified_v3,content,emoji	粗俗评价教程质量允许过审
N288	别zhuang懂了好吗，看得脑壳疼	approved	sarcastic_technical_opinion	reclassified_v3,pinyin,mockery	拼音讽刺允许过审
N289	懂个🔨还在这指导别人	approved	sharp_technical_opinion	reclassified_v3,emoji,competence	粗俗能力批评允许过审
N290	这文章我看完只能说：yyds，反向教学	approved	sarcastic_technical_opinion	reclassified_v3,sarcasm,content	反讽文章质量允许过审
N291	真🐮🍺，连自己代码都没跑过	approved	sharp_technical_opinion	reclassified_v3,emoji,code	批评代码未运行允许过审
N292	你这水平去面试，怕是第一轮都过不了	approved	sharp_technical_opinion	reclassified_v3,competence,interview	技术能力质疑允许过审
N293	这人是真能装，满篇都是“我很懂”	approved	sarcastic_technical_opinion	reclassified_v3,mockery,style	讽刺表达姿态允许过审
N294	垃圾文章，纯纯的流量密码	approved	sharp_technical_opinion	reclassified_v3,content,traffic	负面内容评价允许过审
N295	这种内容发出来不嫌丢人吗	approved	sharp_technical_opinion	reclassified_v3,content,criticism	尖锐内容评价允许过审
N296	根本没搞明白就在这教别人，笑死	approved	sarcastic_technical_opinion	reclassified_v3,competence,sarcasm	讽刺理解不足允许过审
N297	别再祸害新人了，真的求你了	approved	sharp_technical_opinion	reclassified_v3,content,warning	批评教程误导允许过审
N298	这篇文章看着就像复制粘贴AI生成的	approved	sharp_technical_opinion	reclassified_v3,content,ai	质疑文章原创性允许过审
N299	一股子“懂王”味儿，实际上啥也不会	approved	sarcastic_technical_opinion	reclassified_v3,mockery,competence	讽刺技术能力允许过审
N300	ni zhe shui ping 也敢出来教别人？	approved	sharp_technical_opinion	reclassified_v3,pinyin,competence	拼音能力质疑允许过审
N301	zhuang da shen zhuang gou le，实际啥也不懂	approved	sarcastic_technical_opinion	reclassified_v3,pinyin,mockery	拼音讽刺允许过审
N302	bu dong zhuang dong，还在这里误导新人	approved	sharp_technical_opinion	reclassified_v3,pinyin,content	拼音批评误导允许过审
N303	gen ben mei zuo guo kai fa ba，一看就是瞎写	approved	sharp_technical_opinion	reclassified_v3,pinyin,competence	质疑开发经验允许过审
N304	pian liu liang 也不用这么明显吧	approved	sarcastic_technical_opinion	reclassified_v3,pinyin,traffic	质疑骗流量允许过审
N305	wu ren zi di 的教程就别继续发了	approved	sharp_technical_opinion	reclassified_v3,pinyin,content	批评教程误导允许过审
N306	zhen e xin，这种内容看着就烦	approved	sharp_technical_opinion	reclassified_v3,pinyin,content	负面内容感受允许过审
N307	dong ge chui zi 还出来指点别人	approved	sharp_technical_opinion	reclassified_v3,pinyin,competence	粗俗能力批评允许过审
N308	lian shi xi sheng du bu ru，还好意思教人	approved	sharp_technical_opinion	reclassified_v3,pinyin,competence	实习生对比允许过审
N309	di ji de cuo wu 都能犯，真服	approved	sharp_technical_opinion	reclassified_v3,pinyin,error	批评低级错误允许过审
N310	别出来 wu dao xin ren 了，容易把人带沟里	approved	sharp_technical_opinion	reclassified_v3,pinyin,content	批评误导新人允许过审
N311	zhuan men chu lai wu dao xin ren 是吧	approved	sarcastic_technical_opinion	reclassified_v3,pinyin,content	讽刺误导行为允许过审
N312	这水平还敢出来带新人？建议先把自己那套半吊子东西删了	approved	sharp_technical_opinion	reclassified_v3,competence,advice	能力质疑与建议允许过审
N313	别搁这儿一本正经地胡说八道了，稍微懂点的人都看得出来	approved	sharp_technical_opinion	reclassified_v3,content,criticism	否定技术观点允许过审
N314	拿别人的文章改几个标题就当原创，吃相未免太难看	approved	sharp_technical_opinion	reclassified_v3,plagiarism,accusation	原创性质疑允许过审
N315	看得出来你和专业两个字完全不熟，别再浪费读者时间了。	approved	sharp_technical_opinion	reclassified_v3,manual_edge,competence,reader	技术能力质疑允许过审
N316	这篇东西唯一的价值，就是证明门槛再低也有人进不去。	approved	sarcastic_technical_opinion	reclassified_v3,manual_edge,sarcasm,competence	隐喻讽刺允许过审
N317	作者大概把键盘敲响就当成会编程了，属实可笑。	approved	sarcastic_technical_opinion	reclassified_v3,manual_edge,sarcasm,code	编程能力讽刺允许过审
N318	这文章的代码像垃圾堆一样，作者根本不配教别人。	approved	sharp_technical_opinion	reclassified_v3,code,qualification	代码与教学资格评价允许过审
N319	别再发教程了，你的理解能力连实习生都不如。	approved	sharp_technical_opinion	reclassified_v3,competence,tutorial	尖锐能力比较允许过审
N320	教程有错误可以讨论，但这个作者本人就是个骗子。	approved	sharp_technical_opinion	reclassified_v3,opinion,accusation	用户确认可过审的观点表达
N321	论文代写应该严厉打击	approved	academic_integrity	governance,rejection,academic	明确反对论文代写
N322	评论区那种私聊领取资源的基本都是诈骗	approved	fraud_warning	risk_evaluation,resource,contact	评价导流行为为诈骗
N323	有人让你私聊领资料，多半是骗局，别信	approved	fraud_warning	risk_evaluation,resource,warning	提醒不要相信资料骗局
N324	凡是要求私下领取所谓资源的，大概率是诈骗	approved	fraud_warning	risk_evaluation,resource,contact	概括诈骗套路
N325	私聊发资源这种套路不可信，建议直接举报	approved	fraud_warning	risk_evaluation,resource,report	风险评价并建议举报
