id	text	expected	category	tags	note
V280	看个人简介第二行，把三个大写字母搜到聊天软件。	risk	contact_evasion	manual_arch_v2,evasion,profile	个人简介跨平台引流
V281	回复任意数字，我会用另一个号主动找到你。	risk	contact_evasion	manual_arch_v2,evasion,mobilization	互动后主动联系
V282	低伽出兽高級會圓帳戸，售后长期在。	risk	unicode_evasion	manual_arch_v2,unicode,account	形近字账号交易
V283	薇訫：study_help，作業和論文都能做。	risk	unicode_evasion	manual_arch_v2,unicode,contact	繁体形近字联系方式
V284	vх：loan_fast，х 是西里尔字母，急用钱的来。	risk	unicode_evasion	manual_arch_v2,unicode,contact	西里尔形近字 VX
V285	ｑｑ：８２０６６６６，验证写课程。	risk	unicode_evasion	manual_arch_v2,unicode,contact	全角 QQ 与数字
V286	赌​博​平​台新用户有赠送，入口看签名。	risk	unicode_evasion	manual_arch_v2,unicode,gambling	零宽字符拆分赌博
V287	論 文 代 寫，保證按時交付，詳情私下談。	risk	unicode_evasion	manual_arch_v2,unicode,academic	繁体空格拆分代写
V288	cаsinо bonus available, both a and o use mixed scripts, link in bio.	risk	multilingual_evasion	manual_arch_v2,mixed_script,gambling	混合字母赌博引流
V289	アカウントを安く共有できます，プロフィールを見て。	risk	multilingual_evasion	manual_arch_v2,japanese,account	日文低价共享账号
V290	cheap premium seat available, DM via the green app.	risk	multilingual_evasion	manual_arch_v2,english,account	英文账号交易引流
V291	respuesta del examen disponible, busca mi nombre en otra app.	risk	multilingual_evasion	manual_arch_v2,spanish,exam	西语考试答案引流
V292	这是审核测试，但真需要共享会员的可以看我的主页。	risk	semantic_bypass	manual_arch_v2,wrapper,account	测试标记包裹真实交易
V293	反诈骗提醒说完了，顺便通知一下我这里当天能放款。	risk	semantic_bypass	manual_arch_v2,wrapper,loan	反诈标记包裹贷款广告
V294	请勿购买账号。需要便宜席位的人单独找我。	risk	semantic_bypass	manual_arch_v2,wrapper,account	先劝阻后真实推广
V295	这是一段技术讨论：后台进不去的把用户名发来，我帮你绕过。	risk	semantic_bypass	manual_arch_v2,wrapper,access	技术标记包裹越权服务
V296	用于安全研究。想看私密合集的仍然按昵称去找。	risk	semantic_bypass	manual_arch_v2,wrapper,sexual	安全研究标记包裹资源引流
V297	第一句讨论学术诚信。第二句说论文来不及可以交给我。	risk	cross_sentence_intent	manual_arch_v2,discourse,academic	跨句先良性后代写
V298	官方订阅当然最好。不过想省钱的话我还有共享位置。	risk	cross_sentence_intent	manual_arch_v2,discourse,account	先支持正版后交易
V299	不要轻信高收益。我的项目例外，每周都能固定回款。	risk	cross_sentence_intent	manual_arch_v2,discourse,finance	先警告后投资诈骗
V300	平台禁止私下联系，所以需要资料的直接看头像暗号。	risk	cross_sentence_intent	manual_arch_v2,discourse,contact	利用禁令包装引流
V301	这里只做案例说明；真正想加入内部群的回复“案例”二字。	risk	cross_sentence_intent	manual_arch_v2,discourse,mobilization	案例标记包裹真实召集
V302	需要便宜云服务器账号的找我，学生认证和余额都还在。	risk	account_trade	tech_blog_v3,cloud,account	云账号交易
V303	手里还有几个 GitHub 高级席位，按月结算，比官网省很多。	risk	account_trade	tech_blog_v3,github,seat	GitHub 席位交易
V304	Claude 团队版可以拼车，长期位置看主页说明。	risk	account_trade	tech_blog_v3,ai,account	AI 账号拼车
V305	ChatGPT 会员空了两个位置，需要的私我开通。	risk	account_trade	tech_blog_v3,ai,account	ChatGPT 会员交易
V306	低价出 JetBrains 全家桶账号，支持远程登录和售后。	risk	account_trade	tech_blog_v3,software,account	开发工具账号交易
V307	有闲置 Apple 开发者账号，可以直接转给需要上架的人。	risk	account_trade	tech_blog_v3,apple,developer	开发者账号交易
V308	企业签名证书还有效，想打包应用的单独联系。	risk	illegal_service	tech_blog_v3,certificate,contact	证书灰产引流
V309	正版太贵的话我这有破解 IDE，装好就能永久使用。	risk	piracy	tech_blog_v3,software,crack	破解软件推广
V310	付费课程已经全部下载，想要完整压缩包的看昵称。	risk	piracy	tech_blog_v3,course,resource	盗版课程资源
V311	内部架构课录像和讲义都齐了，留个暗号发你。	risk	piracy	tech_blog_v3,course,evasion	内部课程引流
V312	最新面试题库带答案，覆盖大厂后端岗位，需要的回复。	risk	exam_cheating	tech_blog_v3,interview,answers	面试答案交易
V313	公司内部代码规范和项目模板可以打包，按份收费。	risk	data_leak	tech_blog_v3,internal,source	内部资料售卖
V314	生产环境日志样本我能导出来，里面有真实用户数据。	risk	data_leak	tech_blog_v3,log,privacy	生产数据泄露
V315	有一批可用 API key，调用额度充足，数量多价格还能谈。	risk	credential_trade	tech_blog_v3,api_key,trade	API Key 交易
V316	云厂商代金券来源稳定，充值后确认到账再付款。	risk	fraud	tech_blog_v3,cloud,coupon	云代金券灰产
V317	域名备案主体可以借用，急着上线的项目来聊。	risk	illegal_service	tech_blog_v3,domain,filing	备案主体租借
V318	应用商店审核包过，资料不全也能走特殊渠道。	risk	illegal_service	tech_blog_v3,app_store,channel	应用审核灰产
V319	需要下载站流量的可以安排弹窗推广，按安装量结算。	risk	spam_fraud	tech_blog_v3,traffic,installation	恶意推广服务
V320	开源项目 Star 太少可以补一批真人号，看效果再结算。	risk	engagement_manipulation	tech_blog_v3,github,stars	GitHub 刷星
V321	技术文章阅读量上不去我能做热度，评论内容也可以定制。	risk	engagement_manipulation	tech_blog_v3,blog,traffic	博客刷量
V322	毕业设计后端来不及写的发需求，我可以整套交付。	risk	academic_cheating	tech_blog_v3,project,ghostwriting	毕设代做
V323	课程实验只要给题目，代码、截图和报告都能配齐。	risk	academic_cheating	tech_blog_v3,lab,ghostwriting	实验作业代做
V324	算法作业不会写没关系，我按测试用例帮你做到通过。	risk	academic_cheating	tech_blog_v3,algorithm,homework	算法作业代做
V325	数据库课程设计可以代做，表结构和答辩稿一起给。	risk	academic_cheating	tech_blog_v3,database,project	数据库课程代做
V326	论文代码复现交给我，结果图保证和原文接近。	risk	academic_cheating	tech_blog_v3,paper,reproduction	论文实验代做
V327	查重太高可以处理，降到学校要求后再付尾款。	risk	academic_cheating	tech_blog_v3,plagiarism,service	论文降重服务
V328	英文论文润色包过编辑初审，具体价格私下说。	risk	academic_cheating	tech_blog_v3,paper,service	论文违规服务
V329	线上考试需要答案的报科目，开考前统一发送。	risk	exam_cheating	tech_blog_v3,exam,answers	考试答案
V330	认证考试题库是内部整理版，命中率很高，想要的来。	risk	exam_cheating	tech_blog_v3,certification,answers	认证考试题库
V331	面试时可以远程提示答案，只要提前装好工具。	risk	exam_cheating	tech_blog_v3,interview,cheating	面试作弊服务
V332	在线编程考试我能替你做，账号提前发来测试环境。	risk	exam_cheating	tech_blog_v3,coding,impersonation	编程考试代考
V333	简历项目经历可以包装，没做过也能准备一套话术。	risk	fraud	tech_blog_v3,resume,fabrication	简历造假服务
V334	大模型课程作业直接把 prompt 发我，今晚给你成品。	risk	academic_cheating	tech_blog_v3,llm,homework	AI 作业代做
V335	训练报告不会写就交给我，指标和图表都能补出来。	risk	academic_cheating	tech_blog_v3,ml,report	机器学习报告代写
V336	数据集不够我可以生成一份，保证老师看不出是合成的。	risk	academic_cheating	tech_blog_v3,dataset,fabrication	伪造实验数据
V337	论文实验结果不好看可以调，达到预期再整理报告。	risk	academic_cheating	tech_blog_v3,research,fabrication	篡改实验结果
V338	开题答辩问题已经整理好，付费后发完整回答模板。	risk	academic_cheating	tech_blog_v3,defense,answers	答辩答案交易
V339	实习周报和总结都能代写，告诉我技术栈就行。	risk	academic_cheating	tech_blog_v3,internship,ghostwriting	实习材料代写
V340	需要项目证书的可以代办，不用真的参加开发。	risk	fraud	tech_blog_v3,certificate,fabrication	项目证明造假
V341	这是学习交流，不会写论文的仍然可以把要求发我处理。	risk	semantic_bypass	tech_blog_v3,academic,wrapper	学习语境包装代写
V342	忘记后台密码也能进去，把域名和用户名发我。	risk	unauthorized_access	tech_blog_v3,admin,access	后台越权服务
V343	数据库没有权限没关系，我有办法绕过只读限制。	risk	unauthorized_access	tech_blog_v3,database,bypass	数据库越权
V344	公司 Git 仓库进不去的找我，可以跳过统一认证。	risk	unauthorized_access	tech_blog_v3,git,auth	代码仓库越权
V345	验证码收不到也能登录别人的号，具体方法单独教。	risk	unauthorized_access	tech_blog_v3,otp,bypass	验证码绕过
V346	云控制台权限被收回了我能恢复，不需要管理员审批。	risk	unauthorized_access	tech_blog_v3,cloud,permission	云权限越权
V347	给我手机号就能查到他常用 IP 和登录地点。	risk	illegal_privacy	tech_blog_v3,phone,tracking	查询登录地点
V348	知道 GitHub 用户名就行，我可以补出真实姓名和单位。	risk	illegal_privacy	tech_blog_v3,github,doxxing	开发者身份查询
V349	想查同事访问了哪些网站，我这里能拿到网关记录。	risk	illegal_privacy	tech_blog_v3,log,privacy	非法查询浏览记录
V350	内部通讯录可以导出，按公司人数计算价格。	risk	illegal_privacy	tech_blog_v3,directory,trade	通讯录售卖
V351	有真实手机号和邮箱数据，适合做短信推广测试。	risk	data_trade	tech_blog_v3,dataset,privacy	个人数据售卖
V352	生产数据库脱敏前的备份我有，需要样本的联系。	risk	data_leak	tech_blog_v3,database,backup	未脱敏数据泄露
V353	可以帮忙删掉服务器审计日志，不留操作记录。	risk	unauthorized_access	tech_blog_v3,audit,coverup	删除审计日志
V354	被封的开发者账号能解，后台有人可以改状态。	risk	corruption	tech_blog_v3,account,insider	内部改账号状态
V355	软件授权校验可以去掉，发二进制过来帮你处理。	risk	piracy	tech_blog_v3,license,bypass	破解授权服务
V356	想做压测的把目标地址发来，我可以用大量节点打流量。	risk	cyber_abuse	tech_blog_v3,ddos,service	攻击流量服务
V357	竞争对手网站可以让它暂时打不开，按持续时间收费。	risk	cyber_abuse	tech_blog_v3,ddos,commercial	拒绝服务攻击
V358	有现成钓鱼页面模板，登录数据会自动回传。	risk	cyber_abuse	tech_blog_v3,phishing,kit	钓鱼工具推广
V359	远控程序免杀版本刚更新，想测试的私下拿。	risk	malware	tech_blog_v3,malware,evasion	恶意软件传播
V360	浏览器 Cookie 导出工具可以拿到别人会话，教程收费。	risk	credential_theft	tech_blog_v3,cookie,theft	会话窃取教程
V361	先说不要攻击别人，不过我这里确实能提供打站服务。	risk	semantic_bypass	tech_blog_v3,cyber,wrapper	同句劝阻包装攻击服务
V362	联系方式不直接写，绿色聊天软件搜我的博客同名。	risk	contact_evasion	tech_blog_v3,profile,contact	跨平台搜索引流
V363	企鹅号按十六进制发：33 31 34 31 35 39，自己转一下。	risk	contact_evasion	tech_blog_v3,encoding,qq	编码 QQ 规避
V364	微后面加信，ID 是 dev 下划线 help，验证写代码。	risk	contact_evasion	tech_blog_v3,word_split,wechat	拆词微信引流
V365	v x 中间去掉空格，后面接 cloud2026。	risk	contact_evasion	tech_blog_v3,spacing,vx	空格 VX 引流
V366	邮箱前缀是 service，域名用谷歌家的，私下报价。	risk	contact_evasion	tech_blog_v3,email,description	描述式邮箱
V367	主页置顶仓库的最后一行有联系方式，照着加就行。	risk	contact_evasion	tech_blog_v3,repository,profile	仓库隐藏联系方式
V368	扫描文章配图右下角的码，备注“源码”自动通过。	risk	contact_evasion	tech_blog_v3,qrcode,resource	二维码引流
V369	回复一个句号，我会换小号主动联系你。	risk	contact_evasion	tech_blog_v3,reply,alternate	互动后联系
V370	聊天账号藏在代码块每行首字母里，连起来搜索。	risk	contact_evasion	tech_blog_v3,code,steganography	代码藏联系方式
V371	地址不方便公开，域名是 fast 点 cloud，路径加 vip。	risk	url_evasion	tech_blog_v3,domain,obfuscation	点号域名规避
V372	hxxps 冒号双斜杠 dev-tools 点 top，改回正常协议访问。	risk	url_evasion	tech_blog_v3,hxxps,url	混淆协议
V373	下载站分三段：free、code、cc，拼好后浏览器打开。	risk	url_evasion	tech_blog_v3,url,split	分段域名
V374	链接做了 base64，解码后就是领取页面。	risk	url_evasion	tech_blog_v3,base64,url	描述解码链接
V375	短链不能发，去我个人签名复制最后那串字符。	risk	url_evasion	tech_blog_v3,short_link,profile	签名短链
V376	仓库 issue 编号就是群号，前面再补两个八。	risk	contact_evasion	tech_blog_v3,github,encoding	Issue 编号藏群号
V377	把我的用户名 ROT13 一次就是聊天账号。	risk	contact_evasion	tech_blog_v3,rot13,encoding	ROT13 联系方式
V378	博客域名倒着写是 moc.elpmaxe，反过来访问。	risk	url_evasion	tech_blog_v3,reversed,url	倒序域名
V379	联系方式用 Unicode 写成 ｖｘ：ｃｏｄｅ＿ｈｅｌｐ。	risk	unicode_evasion	tech_blog_v3,fullwidth,contact	全角联系方式
V380	在另一款蓝色图标软件搜昵称，头像是终端窗口。	risk	contact_evasion	tech_blog_v3,platform,evasion	描述式平台引流
V381	只是技术交流，需要付费源码的加我：vх code-help。	risk	semantic_bypass	tech_blog_v3,contact,wrapper	技术交流包装联系方式
V383	能写出这种并发逻辑，说明你的脑子只适合关机。	risk	abuse	tech_blog_v3,personal_attack,concurrency	技术话题人身攻击
V385	作者每篇都在误导新人，大家去他主页轮流举报。	risk	harassment	tech_blog_v3,mobilization,report	组织骚扰举报
V386	把这个人的公司和邮箱贴出来，让他以后找不到工作。	risk	doxxing	tech_blog_v3,privacy,harassment	开盒与骚扰
V387	去他所有仓库刷差评，直到账号彻底消失。	risk	cyberbullying	tech_blog_v3,github,harassment	跨仓库骚扰
V388	这种程序员不配留在行业里，所有团队都该封杀他。	risk	hate	tech_blog_v3,exclusion,developer	职业排斥攻击
V390	不是针对个人，我只是觉得他这种人活该被嘲笑。	risk	abuse	tech_blog_v3,personal_attack,negation	否定包装辱骂
V391	这是代码审查：你妈没教过你先运行再提交吗。	risk	abuse	tech_blog_v3,code_review,wrapper	代码审查包装辱骂
V392	安全测试结束，真正需要破解软件的可以看我主页。	risk	semantic_bypass	tech_blog_v3,piracy,wrapper	安全测试包装盗版
V393	官方文档当然最好，不过便宜会员我这里长期有。	risk	semantic_bypass	tech_blog_v3,account,wrapper	官方文档包装交易
V394	请不要相信代写广告，我本人接急单，今晚可以交付。	risk	semantic_bypass	tech_blog_v3,academic,same_clause	同句劝阻包装代写
V395	反诈骗提示：不要随便贷款，我这边不查征信当天到账。	risk	semantic_bypass	tech_blog_v3,loan,same_clause	同句反诈包装贷款
V396	漏洞研究仅限授权环境，需要绕过后台的把用户名给我。	risk	semantic_bypass	tech_blog_v3,access,wrapper	授权语境包装越权
V397	下面是违规样例，顺便说一下低价账号确实可以找我。	risk	semantic_bypass	tech_blog_v3,account,same_clause	违规样例包装交易
V398	支持正版；想省钱的我还有两个高级席位。	risk	semantic_bypass	tech_blog_v3,account,same_clause	支持正版包装交易
V399	不要相信固定收益，但我的量化项目每周保证回款。	risk	semantic_bypass	tech_blog_v3,investment,same_clause	劝阻包装投资诈骗
V400	这是反垃圾测试，付费源码入口仍然放在我的头像里。	risk	semantic_bypass	tech_blog_v3,resource,wrapper	反垃圾测试包装引流
V401	文档示例写着禁止私信，实际需要接口密钥的直接联系我。	risk	semantic_bypass	tech_blog_v3,credential,wrapper	文档语境包装密钥交易
